"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr5",115366118,115366824,707,"*",7.52,4.38,8.44,-4.06,7.13e-50,5.46e-47,"chr5_115366118_115366824"
"chr15",99996741,99998260,1520,"*",7.68,5.06,8.56,-3.5,8.26e-50,6.3e-47,"chr15_99996741_99998260"
"chr19",31518382,31519576,1195,"*",7.91,5.75,8.74,-2.98,8.99e-50,6.82e-47,"chr19_31518382_31519576"
"chr17",65433437,65434653,1217,"*",7.79,2.42,8.77,-6.35,1.05e-49,7.91e-47,"chr17_65433437_65434653"
"chr14",75258429,75259755,1327,"*",9.69,8.61,10.3,-1.69,1.07e-49,8.03e-47,"chr14_75258429_75259755"
"chr3",52714339,52715434,1096,"*",7.67,8.55,5,3.55,1.5e-49,1.12e-46,"chr3_52714339_52715434"
"chr18",80033480,80034799,1320,"*",9.78,8.9,10.33,-1.43,1.51e-49,1.13e-46,"chr18_80033480_80034799"
"chr16",84826431,84827614,1184,"*",7.86,5.55,8.71,-3.16,1.69e-49,1.25e-46,"chr16_84826431_84827614"
"chr17",54860773,54861743,971,"*",7.53,4.48,8.44,-3.96,1.7e-49,1.25e-46,"chr17_54860773_54861743"
"chr2",149648447,149649263,817,"*",7.57,4.54,8.48,-3.94,2.66e-49,1.96e-46,"chr2_149648447_149649263"
"chr1",32666880,32667627,748,"*",7.62,4.88,8.5,-3.62,2.94e-49,2.15e-46,"chr1_32666880_32667627"
"chr17",35712912,35713925,1014,"*",7.5,4.08,8.43,-4.36,3.08e-49,2.25e-46,"chr17_35712912_35713925"
"chrX",1380786,1383394,2609,"*",8.27,9.06,6.42,2.63,3.74e-49,2.72e-46,"chrX_1380786_1383394"
"chr6",152380413,152381802,1390,"*",7.8,5.44,8.65,-3.21,7.67e-49,5.55e-46,"chr6_152380413_152381802"
"chr7",127619672,127621194,1523,"*",7.67,8.55,4.97,3.58,9.12e-49,6.57e-46,"chr7_127619672_127621194"
"chr15",47363929,47365424,1496,"*",7.9,5.74,8.73,-2.99,9.69e-49,6.95e-46,"chr15_47363929_47365424"
"chr15",64806923,64809258,2336,"*",8.04,8.86,5.97,2.88,1.35e-48,9.61e-46,"chr15_64806923_64809258"
"chr17",868985,870545,1561,"*",7.74,5.34,8.6,-3.26,1.68e-48,1.19e-45,"chr17_868985_870545"
"chr1",44542429,44544236,1808,"*",8.72,9.42,7.34,2.07,2.58e-48,1.83e-45,"chr1_44542429_44544236"
"chr16",57774998,57776475,1478,"*",8.88,9.55,7.56,1.99,2.61e-48,1.84e-45,"chr16_57774998_57776475"
"chr5",172897608,172898436,829,"*",7.43,3.31,8.39,-5.08,3.34e-48,2.35e-45,"chr5_172897608_172898436"
"chr4",113292245,113294007,1763,"*",8.02,8.84,5.91,2.94,3.38e-48,2.37e-45,"chr4_113292245_113294007"
"chr13",81874639,81875742,1104,"*",7.59,8.5,4.55,3.95,3.61e-48,2.51e-45,"chr13_81874639_81875742"
"chr5",57173164,57174734,1571,"*",9.9,9.08,10.43,-1.35,3.73e-48,2.59e-45,"chr5_57173164_57174734"
"chr7",105688814,105689981,1168,"*",7.48,8.43,3.65,4.79,4.02e-48,2.78e-45,"chr7_105688814_105689981"
"chr1",117032192,117033462,1271,"*",7.56,4.78,8.45,-3.67,4.56e-48,3.14e-45,"chr1_117032192_117033462"
"chr9",96083269,96084779,1511,"*",7.56,2.78,8.53,-5.75,5.2e-48,3.56e-45,"chr9_96083269_96084779"
"chr7",130373002,130374333,1332,"*",8.4,6.81,9.14,-2.33,8.47e-48,5.78e-45,"chr7_130373002_130374333"
"chr1",53945166,53946748,1583,"*",9.61,8.68,10.17,-1.49,9.05e-48,6.15e-45,"chr1_53945166_53946748"
"chr10",121579098,121581350,2253,"*",8.34,9.09,6.69,2.4,9.39e-48,6.36e-45,"chr10_121579098_121581350"
"chr1",59967034,59967760,727,"*",7.42,3.37,8.38,-5,1.06e-47,7.15e-45,"chr1_59967034_59967760"
"chr11",12814181,12815535,1355,"*",7.74,5.25,8.61,-3.36,1.15e-47,7.71e-45,"chr11_12814181_12815535"
"chr22",17233663,17235994,2332,"*",7.73,8.59,5.25,3.34,1.19e-47,7.97e-45,"chr22_17233663_17235994"
"chr1",75795938,75798067,2130,"*",7.75,8.62,5.26,3.36,1.27e-47,8.45e-45,"chr1_75795938_75798067"
"chr13",109412300,109413028,729,"*",7.71,5.3,8.57,-3.27,1.45e-47,9.61e-45,"chr13_109412300_109413028"
"chr8",27616919,27617634,716,"*",8.04,6.02,8.85,-2.83,1.59e-47,1.05e-44,"chr8_27616919_27617634"
"chr8",123273534,123275540,2007,"*",9.83,8.99,10.36,-1.37,2.51e-47,1.65e-44,"chr8_123273534_123275540"
"chr1",48006798,48007952,1155,"*",7.43,3.25,8.39,-5.15,2.58e-47,1.69e-44,"chr1_48006798_48007952"
"chr16",3007796,3008977,1182,"*",7.97,8.79,5.87,2.92,3.4e-47,2.22e-44,"chr16_3007796_3008977"
"chr16",65234548,65236371,1824,"*",7.64,8.51,5.12,3.39,5.57e-47,3.62e-44,"chr16_65234548_65236371"
"chr1",232383907,232385589,1683,"*",7.77,5.27,8.64,-3.37,6.16e-47,3.99e-44,"chr1_232383907_232385589"
"chr16",57500289,57501259,971,"*",7.82,5.47,8.67,-3.21,6.57e-47,4.24e-44,"chr16_57500289_57501259"
"chr7",131604386,131606612,2227,"*",8.36,9.13,6.62,2.51,6.67e-47,4.29e-44,"chr7_131604386_131606612"
"chr10",47038903,47040026,1124,"*",7.46,4.44,8.36,-3.92,7.41e-47,4.75e-44,"chr10_47038903_47040026"
"chr1",201170497,201171802,1306,"*",8.81,7.52,9.49,-1.96,7.62e-47,4.86e-44,"chr1_201170497_201171802"
"chr8",20457696,20459226,1531,"*",7.41,8.36,3.76,4.59,7.99e-47,5.08e-44,"chr8_20457696_20459226"
"chr3",9883853,9885140,1288,"*",7.38,3.97,8.31,-4.34,8.82e-47,5.59e-44,"chr3_9883853_9885140"
"chr7",137820448,137821839,1392,"*",7.85,8.69,5.67,3.02,1.02e-46,6.45e-44,"chr7_137820448_137821839"
"chr7",36207357,36209441,2085,"*",7.61,5.12,8.48,-3.36,1.03e-46,6.45e-44,"chr7_36207357_36209441"
"chr19",47718681,47719871,1191,"*",7.79,5.4,8.64,-3.24,1.05e-46,6.57e-44,"chr19_47718681_47719871"
"chr15",70154024,70155331,1308,"*",8.27,6.61,9.02,-2.41,1.11e-46,6.94e-44,"chr15_70154024_70155331"
"chr10",24008356,24009738,1383,"*",7.8,5.55,8.64,-3.09,1.44e-46,8.96e-44,"chr10_24008356_24009738"
"chr1",86792773,86793787,1015,"*",7.35,3.91,8.28,-4.37,1.73e-46,1.07e-43,"chr1_86792773_86793787"
"chr20",61436096,61437759,1664,"*",8.55,9.27,7.06,2.2,2.04e-46,1.26e-43,"chr20_61436096_61437759"
"chr1",15523959,15525368,1410,"*",9.71,8.64,10.32,-1.67,2.47e-46,1.52e-43,"chr1_15523959_15525368"
"chr5",82396437,82397513,1077,"*",7.43,3,8.39,-5.39,2.62e-46,1.61e-43,"chr5_82396437_82397513"
"chr20",6707275,6709121,1847,"*",8.06,6.22,8.84,-2.62,3.11e-46,1.9e-43,"chr20_6707275_6709121"
"chr16",30657709,30659570,1862,"*",10.47,9.68,10.98,-1.3,3.39e-46,2.06e-43,"chr16_30657709_30659570"
"chr6",30725688,30726838,1151,"*",7.99,8.8,6.03,2.77,3.44e-46,2.08e-43,"chr6_30725688_30726838"
"chr6",132818958,132821469,2512,"*",8.34,9.1,6.6,2.51,3.58e-46,2.16e-43,"chr6_132818958_132821469"
"chr5",154575685,154577092,1408,"*",8.36,6.75,9.1,-2.35,4.63e-46,2.79e-43,"chr5_154575685_154577092"
"chr2",20543423,20544590,1168,"*",7.42,4.45,8.32,-3.87,5.63e-46,3.37e-43,"chr2_20543423_20544590"
"chr11",7603000,7603957,958,"*",7.4,4.25,8.32,-4.06,5.95e-46,3.56e-43,"chr11_7603000_7603957"
"chr1",55827358,55828630,1273,"*",7.58,4.94,8.45,-3.51,7.36e-46,4.38e-43,"chr1_55827358_55828630"
"chr12",14207805,14208792,988,"*",7.35,3.55,8.29,-4.75,7.86e-46,4.67e-43,"chr12_14207805_14208792"
"chr19",47190077,47191153,1077,"*",7.47,4.4,8.38,-3.97,8.24e-46,4.87e-43,"chr19_47190077_47191153"
"chr13",99686107,99688070,1964,"*",7.93,8.74,5.9,2.85,1.2e-45,7.06e-43,"chr13_99686107_99688070"
"chr11",119625420,119627397,1978,"*",8.72,7.42,9.4,-1.98,1.25e-45,7.37e-43,"chr11_119625420_119627397"
"chr5",56058177,56059584,1408,"*",7.59,2.64,8.56,-5.92,1.47e-45,8.6e-43,"chr5_56058177_56059584"
"chr8",130204015,130204900,886,"*",7.48,8.39,4.41,3.98,1.48e-45,8.64e-43,"chr8_130204015_130204900"
"chr7",47672128,47673761,1634,"*",7.52,8.42,4.6,3.82,1.78e-45,1.03e-42,"chr7_47672128_47673761"
"chr15",77829982,77830706,725,"*",7.31,3.58,8.25,-4.67,1.82e-45,1.06e-42,"chr15_77829982_77830706"
"chr9",125473004,125474087,1084,"*",7.91,5.92,8.72,-2.8,2.15e-45,1.24e-42,"chr9_125473004_125474087"
"chr5",57382741,57383893,1153,"*",8.04,6.22,8.82,-2.6,2.43e-45,1.4e-42,"chr5_57382741_57383893"
"chr5",149422429,149424934,2506,"*",9.05,7.84,9.69,-1.85,2.68e-45,1.54e-42,"chr5_149422429_149424934"
"chr7",13919892,13920664,773,"*",7.34,3.29,8.29,-5.01,2.91e-45,1.66e-42,"chr7_13919892_13920664"
"chr7",151428319,151429253,935,"*",7.6,5.09,8.46,-3.37,3.27e-45,1.86e-42,"chr7_151428319_151429253"
"chr3",65039387,65040312,926,"*",7.55,4.95,8.42,-3.47,3.5e-45,1.99e-42,"chr3_65039387_65040312"
"chr13",42174332,42175245,914,"*",7.33,3.71,8.27,-4.56,3.53e-45,1.99e-42,"chr13_42174332_42175245"
"chr1",36770246,36772212,1967,"*",7.65,8.52,5.03,3.49,3.7e-45,2.09e-42,"chr1_36770246_36772212"
"chr6",35473972,35475271,1300,"*",7.96,8.77,5.95,2.82,3.82e-45,2.14e-42,"chr6_35473972_35475271"
"chr1",212612340,212613292,953,"*",7.57,4.91,8.45,-3.54,3.9e-45,2.18e-42,"chr1_212612340_212613292"
"chr10",44370134,44371351,1218,"*",7.73,8.57,5.45,3.12,4.18e-45,2.33e-42,"chr10_44370134_44371351"
"chr3",57130449,57131648,1200,"*",8.38,9.11,6.82,2.3,4.29e-45,2.39e-42,"chr3_57130449_57131648"
"chr16",51391723,51393155,1433,"*",7.58,8.47,4.83,3.63,4.34e-45,2.41e-42,"chr16_51391723_51393155"
"chr17",2068129,2069021,893,"*",7.32,3.45,8.27,-4.82,4.42e-45,2.44e-42,"chr17_2068129_2069021"
"chr1",208535630,208536771,1142,"*",7.31,3.33,8.27,-4.94,4.93e-45,2.72e-42,"chr1_208535630_208536771"
"chr3",61688093,61689045,953,"*",8.12,8.89,6.3,2.59,5.16e-45,2.83e-42,"chr3_61688093_61689045"
"chr2",202023107,202024388,1282,"*",7.55,8.43,4.89,3.54,5.27e-45,2.89e-42,"chr2_202023107_202024388"
"chr11",65522020,65523645,1626,"*",7.84,5.76,8.65,-2.89,5.41e-45,2.95e-42,"chr11_65522020_65523645"
"chr2",237290823,237291872,1050,"*",7.34,3.53,8.28,-4.75,5.51e-45,2.99e-42,"chr2_237290823_237291872"
"chr8",70069009,70072620,3612,"*",8.59,9.33,7.02,2.3,5.62e-45,3.05e-42,"chr8_70069009_70072620"
"chr19",13846537,13848051,1515,"*",9.65,8.73,10.21,-1.48,5.86e-45,3.17e-42,"chr19_13846537_13848051"
"chr12",105945930,105946961,1032,"*",7.33,4.11,8.25,-4.14,5.92e-45,3.19e-42,"chr12_105945930_105946961"
"chr14",58768942,58769606,665,"*",7.55,8.42,4.98,3.44,6.24e-45,3.35e-42,"chr14_58768942_58769606"
"chr3",52506959,52507807,849,"*",7.62,4.91,8.51,-3.6,7.21e-45,3.86e-42,"chr3_52506959_52507807"
"chr10",121096902,121097814,913,"*",7.59,5.05,8.46,-3.42,7.94e-45,4.24e-42,"chr10_121096902_121097814"
"chr10",70440300,70442908,2609,"*",8.36,9.11,6.72,2.39,8.02e-45,4.26e-42,"chr10_70440300_70442908"
"chr8",70060743,70062002,1260,"*",7.41,8.38,3.15,5.22,8.31e-45,4.41e-42,"chr8_70060743_70062002"
"chr19",48613431,48615741,2311,"*",8.45,9.17,6.96,2.21,9.55e-45,5.05e-42,"chr19_48613431_48615741"
"chr16",5097114,5098976,1863,"*",10.23,9.5,10.72,-1.22,1.03e-44,5.42e-42,"chr16_5097114_5098976"
"chr5",142235067,142237117,2051,"*",7.68,8.53,5.34,3.19,1.19e-44,6.24e-42,"chr5_142235067_142237117"
"chr2",24820858,24822563,1706,"*",7.42,8.33,4.46,3.87,1.25e-44,6.54e-42,"chr2_24820858_24822563"
"chr8",38440318,38441971,1654,"*",8.14,8.91,6.4,2.51,1.35e-44,7.06e-42,"chr8_38440318_38441971"
"chr20",62484831,62485761,931,"*",8.06,6.25,8.84,-2.59,1.71e-44,8.88e-42,"chr20_62484831_62485761"
"chr4",9151976,9153916,1941,"*",9.94,9.15,10.44,-1.29,1.76e-44,9.11e-42,"chr4_9151976_9153916"
"chr1",47208121,47209493,1373,"*",7.45,8.34,4.65,3.7,1.78e-44,9.22e-42,"chr1_47208121_47209493"
"chr14",22388961,22389939,979,"*",7.28,3.54,8.22,-4.69,1.8e-44,9.26e-42,"chr14_22388961_22389939"
"chr1",156673524,156674427,904,"*",7.6,8.46,5.19,3.27,2.24e-44,1.15e-41,"chr1_156673524_156674427"
"chr8",102653774,102656765,2992,"*",10.49,9.83,10.95,-1.12,2.84e-44,1.46e-41,"chr8_102653774_102656765"
"chr1",62194376,62196375,2000,"*",7.74,8.59,5.42,3.17,3.31e-44,1.69e-41,"chr1_62194376_62196375"
"chr14",75276964,75279446,2483,"*",9.87,9.08,10.39,-1.31,3.61e-44,1.84e-41,"chr14_75276964_75279446"
"chr2",75055370,75057450,2081,"*",7.36,8.32,3.3,5.02,4.5e-44,2.28e-41,"chr2_75055370_75057450"
"chr2",241965890,241966475,586,"*",7.66,5.32,8.5,-3.18,4.56e-44,2.31e-41,"chr2_241965890_241966475"
"chr15",67843245,67844422,1178,"*",8.59,7.22,9.28,-2.06,4.92e-44,2.48e-41,"chr15_67843245_67844422"
"chr7",6077125,6077783,659,"*",8.69,7.39,9.37,-1.98,5.34e-44,2.69e-41,"chr7_6077125_6077783"
"chr12",128337417,128339794,2378,"*",9.2,8.14,9.8,-1.66,5.72e-44,2.87e-41,"chr12_128337417_128339794"
"chr14",101359516,101360961,1446,"*",7.5,4.97,8.37,-3.41,6.58e-44,3.29e-41,"chr14_101359516_101360961"
"chr6",163860300,163861096,797,"*",7.43,4.71,8.32,-3.61,7.15e-44,3.56e-41,"chr6_163860300_163861096"
"chr7",156885968,156886806,839,"*",7.37,2.76,8.34,-5.59,7.62e-44,3.79e-41,"chr7_156885968_156886806"
"chr12",508982,510942,1961,"*",7.79,8.61,5.7,2.92,8.09e-44,4.01e-41,"chr12_508982_510942"
"chr16",54330735,54331977,1243,"*",7.4,8.3,4.46,3.84,8.27e-44,4.09e-41,"chr16_54330735_54331977"
"chr11",130671936,130673212,1277,"*",7.64,5.32,8.48,-3.16,8.47e-44,4.17e-41,"chr11_130671936_130673212"
"chr8",101158939,101159744,806,"*",7.27,3.72,8.21,-4.48,8.86e-44,4.35e-41,"chr8_101158939_101159744"
"chr7",37247732,37249020,1289,"*",7.72,8.56,5.51,3.05,9.55e-44,4.68e-41,"chr7_37247732_37249020"
"chr1",2247852,2249053,1202,"*",7.63,8.49,5.25,3.24,9.58e-44,4.68e-41,"chr1_2247852_2249053"
"chr6",88245873,88247168,1296,"*",7.3,4.19,8.21,-4.02,9.74e-44,4.74e-41,"chr6_88245873_88247168"
"chr5",178126379,178127477,1099,"*",7.36,8.27,4.28,3.99,9.77e-44,4.75e-41,"chr5_178126379_178127477"
"chr5",122126109,122127214,1106,"*",7.27,3.29,8.22,-4.93,1.09e-43,5.29e-41,"chr5_122126109_122127214"
"chr19",49338007,49340307,2301,"*",9.54,10.13,8.53,1.59,1.1e-43,5.31e-41,"chr19_49338007_49340307"
"chr5",147868594,147870278,1685,"*",7.36,8.29,3.82,4.47,1.87e-43,8.98e-41,"chr5_147868594_147870278"
"chr3",186998556,186999713,1158,"*",7.49,8.46,2.71,5.75,1.88e-43,9.01e-41,"chr3_186998556_186999713"
"chr4",2141303,2142782,1480,"*",7.31,8.24,3.9,4.34,2.4e-43,1.15e-40,"chr4_2141303_2142782"
"chr22",41237311,41238840,1530,"*",8.18,8.93,6.51,2.42,2.49e-43,1.19e-40,"chr22_41237311_41238840"
"chr6",121748245,121749424,1180,"*",7.73,5.47,8.57,-3.1,2.89e-43,1.38e-40,"chr6_121748245_121749424"
"chr13",44904828,44905700,873,"*",7.24,3.81,8.17,-4.36,3.07e-43,1.46e-40,"chr13_44904828_44905700"
"chr10",75401331,75403320,1990,"*",9.64,8.79,10.17,-1.38,3.2e-43,1.51e-40,"chr10_75401331_75403320"
"chr1",225898616,225900001,1386,"*",7.32,8.27,3.33,4.94,3.53e-43,1.67e-40,"chr1_225898616_225900001"
"chr8",121560048,121561528,1481,"*",7.56,5.05,8.42,-3.38,3.72e-43,1.75e-40,"chr8_121560048_121561528"
"chr2",223617986,223618990,1005,"*",7.29,8.22,3.91,4.31,4.2e-43,1.97e-40,"chr2_223617986_223618990"
"chr3",125915448,125917179,1732,"*",10.07,9.35,10.55,-1.21,4.6e-43,2.15e-40,"chr3_125915448_125917179"
"chr8",123832114,123833204,1091,"*",7.56,2.31,8.54,-6.23,4.66e-43,2.18e-40,"chr8_123832114_123833204"
"chr10",29109209,29110547,1339,"*",7.73,5.6,8.56,-2.95,4.85e-43,2.26e-40,"chr10_29109209_29110547"
"chr7",55157578,55158934,1357,"*",7.43,3.95,8.36,-4.41,5.15e-43,2.39e-40,"chr7_55157578_55158934"
"chr4",105997619,105998840,1222,"*",7.25,3.22,8.21,-4.99,5.63e-43,2.61e-40,"chr4_105997619_105998840"
"chr8",117171097,117172696,1600,"*",8.39,6.89,9.11,-2.22,6.57e-43,3.03e-40,"chr8_117171097_117172696"
"chr20",36466538,36467567,1030,"*",7.31,4.21,8.22,-4.01,6.6e-43,3.04e-40,"chr20_36466538_36467567"
"chr1",204714767,204715828,1062,"*",7.47,8.36,4.71,3.65,6.63e-43,3.05e-40,"chr1_204714767_204715828"
"chr3",32842727,32844551,1825,"*",8.18,8.93,6.51,2.42,7.24e-43,3.32e-40,"chr3_32842727_32844551"
"chr5",57316683,57317607,925,"*",7.39,4.68,8.27,-3.6,8.31e-43,3.8e-40,"chr5_57316683_57317607"
"chr2",157932366,157933899,1534,"*",7.48,8.36,4.81,3.55,9.07e-43,4.13e-40,"chr2_157932366_157933899"
"chr19",46638499,46639945,1447,"*",9.39,8.45,9.96,-1.51,9.21e-43,4.18e-40,"chr19_46638499_46639945"
"chr3",194002363,194004180,1818,"*",8.63,7.33,9.31,-1.98,9.24e-43,4.19e-40,"chr3_194002363_194004180"
"chr13",113179103,113180088,986,"*",7.44,8.33,4.58,3.75,9.82e-43,4.44e-40,"chr13_113179103_113180088"
"chr16",8983232,8984187,956,"*",7.27,8.21,3.67,4.53,1.07e-42,4.83e-40,"chr16_8983232_8984187"
"chr1",61841656,61843115,1460,"*",7.45,4.88,8.32,-3.44,1.09e-42,4.88e-40,"chr1_61841656_61843115"
"chr1",223029656,223031637,1982,"*",7.72,8.56,5.54,3.02,1.42e-42,6.36e-40,"chr1_223029656_223031637"
"chr15",72242554,72243301,748,"*",7.32,8.25,3.86,4.39,1.42e-42,6.36e-40,"chr15_72242554_72243301"
"chr8",102238551,102239863,1313,"*",10.61,9.95,11.06,-1.12,1.53e-42,6.82e-40,"chr8_102238551_102239863"
"chr10",124469776,124470876,1101,"*",7.29,8.22,3.74,4.48,1.58e-42,7.03e-40,"chr10_124469776_124470876"
"chr13",54266948,54269180,2233,"*",7.36,8.27,4.35,3.91,1.9e-42,8.43e-40,"chr13_54266948_54269180"
"chr1",22487591,22488902,1312,"*",7.49,5.03,8.35,-3.32,2.01e-42,8.9e-40,"chr1_22487591_22488902"
"chr10",72319161,72321405,2245,"*",9.5,8.59,10.05,-1.46,2.12e-42,9.37e-40,"chr10_72319161_72321405"
"chr15",93476980,93477950,971,"*",7.28,8.23,3.34,4.89,2.19e-42,9.63e-40,"chr15_93476980_93477950"
"chr10",46555495,46557700,2206,"*",8.81,9.47,7.52,1.95,2.53e-42,1.11e-39,"chr10_46555495_46557700"
"chr8",23451065,23453018,1954,"*",8.56,7.13,9.27,-2.13,2.72e-42,1.19e-39,"chr8_23451065_23453018"
"chr6",15922208,15923328,1121,"*",7.23,3.15,8.19,-5.04,3.07e-42,1.34e-39,"chr6_15922208_15923328"
"chr2",64750272,64751911,1640,"*",10.71,10.11,11.13,-1.02,3.4e-42,1.48e-39,"chr2_64750272_64751911"
"chr22",28985637,28986890,1254,"*",7.22,3.18,8.17,-4.99,3.54e-42,1.54e-39,"chr22_28985637_28986890"
"chr22",31139816,31141059,1244,"*",7.96,8.75,6.11,2.64,3.58e-42,1.55e-39,"chr22_31139816_31141059"
"chr15",31306189,31307246,1058,"*",7.41,8.3,4.74,3.55,3.78e-42,1.63e-39,"chr15_31306189_31307246"
"chr15",71251834,71252701,868,"*",7.21,3.47,8.16,-4.69,3.85e-42,1.66e-39,"chr15_71251834_71252701"
"chr9",86434067,86434926,860,"*",7.25,3.99,8.17,-4.18,4.11e-42,1.77e-39,"chr9_86434067_86434926"
"chr5",74326652,74327789,1138,"*",7.38,2.66,8.35,-5.7,4.55e-42,1.95e-39,"chr5_74326652_74327789"
"chr15",93241552,93242695,1144,"*",7.45,8.33,4.78,3.54,4.75e-42,2.03e-39,"chr15_93241552_93242695"
"chr17",7578816,7580382,1567,"*",8.81,9.53,7.33,2.2,4.88e-42,2.08e-39,"chr17_7578816_7580382"
"chr12",12979187,12980330,1144,"*",7.31,4.27,8.22,-3.95,4.88e-42,2.08e-39,"chr12_12979187_12980330"
"chr12",109069305,109070486,1182,"*",7.75,8.57,5.67,2.9,5.78e-42,2.45e-39,"chr12_109069305_109070486"
"chr2",239574023,239575224,1202,"*",7.21,3.89,8.14,-4.25,5.91e-42,2.5e-39,"chr2_239574023_239575224"
"chr19",48629511,48631166,1656,"*",8.77,9.44,7.49,1.95,6.28e-42,2.65e-39,"chr19_48629511_48631166"
"chr8",125386014,125387483,1470,"*",7.64,8.48,5.38,3.1,6.46e-42,2.72e-39,"chr8_125386014_125387483"
"chr11",94734430,94735291,862,"*",8.52,9.23,7.08,2.16,6.68e-42,2.81e-39,"chr11_94734430_94735291"
"chr11",27443864,27445789,1926,"*",7.32,8.22,4.37,3.85,6.99e-42,2.93e-39,"chr11_27443864_27445789"
"chr3",123314306,123315608,1303,"*",7.27,8.2,3.9,4.3,7.28e-42,3.04e-39,"chr3_123314306_123315608"
"chr19",47156965,47158373,1409,"*",8.07,8.83,6.36,2.47,7.87e-42,3.28e-39,"chr19_47156965_47158373"
"chr6",161254496,161255365,870,"*",7.59,5.21,8.44,-3.23,7.96e-42,3.31e-39,"chr6_161254496_161255365"
"chr1",204454639,204455980,1342,"*",7.53,8.39,5.12,3.27,8.36e-42,3.47e-39,"chr1_204454639_204455980"
"chr21",33975718,33976980,1263,"*",7.62,5.43,8.46,-3.03,9e-42,3.73e-39,"chr21_33975718_33976980"
"chr8",38530552,38531890,1339,"*",7.28,8.24,3.19,5.05,9.39e-42,3.88e-39,"chr8_38530552_38531890"
"chr1",112817580,112818470,891,"*",7.25,8.19,3.52,4.67,1.05e-41,4.33e-39,"chr1_112817580_112818470"
"chr1",99438812,99440132,1321,"*",7.27,3.88,8.2,-4.32,1.13e-41,4.64e-39,"chr1_99438812_99440132"
"chr2",2787516,2788975,1460,"*",7.59,8.44,5.29,3.15,1.15e-41,4.73e-39,"chr2_2787516_2788975"
"chr11",27633927,27636110,2184,"*",7.46,8.33,4.91,3.42,1.19e-41,4.88e-39,"chr11_27633927_27636110"
"chr13",23570023,23571140,1118,"*",8.35,6.89,9.06,-2.17,1.28e-41,5.21e-39,"chr13_23570023_23571140"
"chr17",76772702,76773499,798,"*",7.25,3.95,8.17,-4.22,1.32e-41,5.36e-39,"chr17_76772702_76773499"
"chr12",12008587,12009815,1229,"*",7.72,8.55,5.6,2.95,1.37e-41,5.56e-39,"chr12_12008587_12009815"
"chr18",66316709,66318088,1380,"*",7.28,4.41,8.18,-3.77,1.43e-41,5.79e-39,"chr18_66316709_66318088"
"chr8",20352544,20355142,2599,"*",7.4,8.29,4.58,3.72,1.53e-41,6.19e-39,"chr8_20352544_20355142"
"chr12",8242292,8244144,1853,"*",9.92,9.1,10.44,-1.34,1.55e-41,6.23e-39,"chr12_8242292_8244144"
"chr10",75417182,75418549,1368,"*",7.49,8.36,5,3.36,1.59e-41,6.39e-39,"chr10_75417182_75418549"
"chr20",56735168,56736948,1781,"*",7.26,8.21,3.42,4.79,1.99e-41,8e-39,"chr20_56735168_56736948"
"chr9",16809656,16810871,1216,"*",7.3,8.21,4.12,4.1,2.29e-41,9.13e-39,"chr9_16809656_16810871"
"chr17",65624578,65625166,589,"*",7.18,3.39,8.13,-4.74,2.29e-41,9.13e-39,"chr17_65624578_65625166"
"chr2",160202115,160203074,960,"*",7.29,3.28,8.24,-4.96,2.71e-41,1.08e-38,"chr2_160202115_160203074"
"chr14",71776431,71777482,1052,"*",7.36,8.26,4.51,3.75,2.8e-41,1.11e-38,"chr14_71776431_71777482"
"chr7",44803911,44806420,2510,"*",7.57,8.42,5.22,3.2,2.83e-41,1.12e-38,"chr7_44803911_44806420"
"chr5",169442279,169443847,1569,"*",7.18,3.29,8.13,-4.84,2.96e-41,1.17e-38,"chr5_169442279_169443847"
"chr3",27728180,27730577,2398,"*",7.89,8.69,5.91,2.78,2.98e-41,1.17e-38,"chr3_27728180_27730577"
"chr10",72272640,72275012,2373,"*",10.3,9.65,10.75,-1.1,2.98e-41,1.17e-38,"chr10_72272640_72275012"
"chr3",11379384,11380879,1496,"*",7.43,4.93,8.29,-3.37,3.85e-41,1.51e-38,"chr3_11379384_11380879"
"chr4",108051205,108051997,793,"*",7.16,3.59,8.1,-4.52,3.86e-41,1.51e-38,"chr4_108051205_108051997"
"chr6",170464189,170465273,1085,"*",7.39,8.27,4.77,3.5,4.67e-41,1.82e-38,"chr6_170464189_170465273"
"chr22",16949213,16950052,840,"*",7.26,2.79,8.22,-5.44,4.79e-41,1.87e-38,"chr22_16949213_16950052"
"chr9",116390081,116391015,935,"*",7.16,3.73,8.09,-4.35,5.39e-41,2.1e-38,"chr9_116390081_116391015"
"chr10",43025974,43027302,1329,"*",7.55,8.42,4.99,3.43,5.76e-41,2.24e-38,"chr10_43025974_43027302"
"chr18",35849335,35851955,2621,"*",7.28,8.2,4,4.2,6.02e-41,2.33e-38,"chr18_35849335_35851955"
"chr19",10870462,10871489,1028,"*",9.61,8.64,10.18,-1.54,6.41e-41,2.48e-38,"chr19_10870462_10871489"
"chr7",127726247,127727681,1435,"*",7.59,8.44,5.21,3.24,7.92e-41,3.06e-38,"chr7_127726247_127727681"
"chr15",73944459,73945218,760,"*",7.17,3.78,8.1,-4.32,8.81e-41,3.39e-38,"chr15_73944459_73945218"
"chr20",52103602,52106503,2902,"*",8.86,9.51,7.66,1.85,8.93e-41,3.43e-38,"chr20_52103602_52106503"
