seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	PeakID	spearman
18	7301671	7302857	1187	*	Intron (ENSGALT00000006226/ENSGALG00000003911, intron 1 of 5)	18	7295811	7307917	12107	2	ENSGALG00000003911	ENSGALT00000006226	5060	417429	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5	18-7301671-7302857	1
18	7306740	7307139	400	*	Promoter	18	7295811	7307917	12107	2	ENSGALG00000003911	ENSGALT00000006226	778	417429	CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5	18-7306740-7307139	1
18	7385378	7385777	400	*	Intron (ENSGALT00000079907/ENSGALG00000025950, intron 2 of 16)	18	7314859	7428179	113321	2	ENSGALG00000025950	ENSGALT00000079907	42402	417430	PRKCA	protein kinase C alpha	18-7385378-7385777	1
2	148573893	148574292	400	*	Distal Intergenic	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	80288	395881	MAFA	MAF bZIP transcription factor A	2-148573893-148574292	1
2	148575587	148575986	400	*	Distal Intergenic	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	78594	395881	MAFA	MAF bZIP transcription factor A	2-148575587-148575986	1
2	148641374	148641773	400	*	Distal Intergenic	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	12807	395881	MAFA	MAF bZIP transcription factor A	2-148641374-148641773	1
2	148653502	148653901	400	*	Promoter	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	679	395881	MAFA	MAF bZIP transcription factor A	2-148653502-148653901	1
2	148660722	148661121	400	*	Intron (ENSGALT00000063646/ENSGALG00000043265, intron 11 of 12)	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	-6142	395881	MAFA	MAF bZIP transcription factor A	2-148660722-148661121	1
21	1419426	1419825	400	*	Promoter	21	1417763	1419447	1685	2	ENSGALG00000001136	ENSGALT00000035200	0	419390	LOC419390	hairy and enhancer of split 5-like	21-1419426-1419825	1
21	1428511	1428910	400	*	Promoter	21	1428855	1430757	1903	1	ENSGALG00000027002	ENSGALT00000042752	0	107057363	LOC107057363	transcription factor HES-5-like	21-1428511-1428910	1
21	1430063	1430462	400	*	3' UTR	21	1428855	1430757	1903	1	ENSGALG00000027002	ENSGALT00000042752	1208	107057363	LOC107057363	transcription factor HES-5-like	21-1430063-1430462	1
3	25931992	25932391	400	*	Promoter	3	25929192	25932637	3446	2	ENSGALG00000041015	ENSGALT00000073995	246	NA	NA	NA	3-25931992-25932391	1
3	25932932	25933331	400	*	Promoter	3	25929192	25932637	3446	2	ENSGALG00000041015	ENSGALT00000073995	-295	NA	NA	NA	3-25932932-25933331	1
3	25949936	25950335	400	*	Distal Intergenic	3	25943217	25946344	3128	1	ENSGALG00000032259	ENSGALT00000046696	6719	378786	SIX3	SIX homeobox 3	3-25949936-25950335	1
3	25951922	25952321	400	*	Distal Intergenic	3	25943217	25946344	3128	1	ENSGALG00000032259	ENSGALT00000046696	8705	378786	SIX3	SIX homeobox 3	3-25951922-25952321	1
3	25955574	25955973	400	*	Distal Intergenic	3	25943217	25946344	3128	1	ENSGALG00000032259	ENSGALT00000046696	12357	378786	SIX3	SIX homeobox 3	3-25955574-25955973	1
3	25996675	25997074	400	*	Distal Intergenic	3	26002837	26005896	3060	2	ENSGALG00000023303	ENSGALT00000038337	8822	724086	SIX2	SIX homeobox 2	3-25996675-25997074	1
3	26000078	26000477	400	*	Downstream (2-3kb)	3	26002837	26005896	3060	2	ENSGALG00000023303	ENSGALT00000038337	5419	724086	SIX2	SIX homeobox 2	3-26000078-26000477	1
5	686044	686443	400	*	Intron (ENSGALT00000086673/ENSGALG00000034124, intron 1 of 6)	5	692121	702078	9958	1	ENSGALG00000035676	ENSGALT00000071261	-5678	423020	PDDC1	Parkinson disease 7 domain containing 1	5-686044-686443	1
27	6696834	6697233	400	*	Intron (ENSGALT00000095764/ENSGALG00000032628, intron 5 of 19)	27	6684289	6711662	27374	2	ENSGALG00000032628	ENSGALT00000104467	14429	426281	SRCIN1	SRC kinase signaling inhibitor 1	27-6696834-6697233	1
6	21464301	21464700	400	*	Distal Intergenic	6	21454931	21458894	3964	1	ENSGALG00000051258	ENSGALT00000098245	9370	NA	NA	NA	6-21464301-21464700	1
6	21464922	21465321	400	*	Distal Intergenic	6	21454931	21458894	3964	1	ENSGALG00000051258	ENSGALT00000098245	9991	NA	NA	NA	6-21464922-21465321	1
6	21517040	21517439	400	*	Distal Intergenic	6	21525301	21528367	3067	2	ENSGALG00000033695	ENSGALT00000051486	10928	408183	CYP26A1	cytochrome P450 family 26 subfamily A member 1	6-21517040-21517439	1
6	21520029	21520428	400	*	Distal Intergenic	6	21525301	21528367	3067	2	ENSGALG00000033695	ENSGALT00000051486	7939	408183	CYP26A1	cytochrome P450 family 26 subfamily A member 1	6-21520029-21520428	1
6	21523108	21523507	400	*	Downstream (1-2kb)	6	21525301	21528367	3067	2	ENSGALG00000033695	ENSGALT00000051486	4860	408183	CYP26A1	cytochrome P450 family 26 subfamily A member 1	6-21523108-21523507	1
6	21527337	21528075	739	*	Promoter	6	21525301	21528367	3067	2	ENSGALG00000033695	ENSGALT00000051486	292	408183	CYP26A1	cytochrome P450 family 26 subfamily A member 1	6-21527337-21528075	1
6	21552427	21552826	400	*	Intron (ENSGALT00000065035/ENSGALG00000006763, intron 20 of 20)	6	21531354	21536861	5508	2	ENSGALG00000043213	ENSGALT00000074690	-15566	423806	CYP26C1	cytochrome P450 family 26 subfamily C member 1	6-21552427-21552826	1
6	21590236	21590635	400	*	Intron (ENSGALT00000065035/ENSGALG00000006763, intron 11 of 20)	6	21538462	21605307	66846	2	ENSGALG00000006763	ENSGALT00000078605	14672	423807	EXOC6	exocyst complex component 6	6-21590236-21590635	1
7	17746162	17746561	400	*	Intron (ENSGALT00000057481/ENSGALG00000034007, intron 1 of 23)	7	17715454	17753860	38407	2	ENSGALG00000034007	ENSGALT00000081430	7299	396226	ITGA6	integrin subunit alpha 6	7-17746162-17746561	1
7	17748159	17748558	400	*	Intron (ENSGALT00000057481/ENSGALG00000034007, intron 1 of 23)	7	17715454	17753860	38407	2	ENSGALG00000034007	ENSGALT00000081430	5302	396226	ITGA6	integrin subunit alpha 6	7-17748159-17748558	1
7	17754419	17754818	400	*	Promoter	7	17715353	17753906	38554	2	ENSGALG00000034007	ENSGALT00000057481	-513	396226	ITGA6	integrin subunit alpha 6	7-17754419-17754818	1
7	17757864	17758263	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17753906	38554	2	ENSGALG00000034007	ENSGALT00000057481	-3958	396226	ITGA6	integrin subunit alpha 6	7-17757864-17758263	1
7	17771851	17772250	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17789343	17800118	10776	1	ENSGALG00000050674	ENSGALT00000099644	-17093	NA	NA	NA	7-17771851-17772250	1
7	17796223	17796622	400	*	Intron (ENSGALT00000099644/ENSGALG00000050674, intron 3 of 3)	7	17789343	17800118	10776	1	ENSGALG00000050674	ENSGALT00000099644	6880	NA	NA	NA	7-17796223-17796622	1
7	17817296	17817695	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17831994	116642	2	ENSGALG00000034007	ENSGALT00000084249	14299	396226	ITGA6	integrin subunit alpha 6	7-17817296-17817695	1
7	17829982	17830381	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17715353	17831994	116642	2	ENSGALG00000034007	ENSGALT00000084249	1613	396226	ITGA6	integrin subunit alpha 6	7-17829982-17830381	1
7	17847029	17847428	400	*	Intron (ENSGALT00000068912/ENSGALG00000030254, intron 6 of 9)	7	17839144	17841101	1958	2	ENSGALG00000018439	ENSGALT00000006647	-5928	429283	DLX1	distal-less homeobox 1	7-17847029-17847428	1
2	30053640	30054039	400	*	Distal Intergenic	2	30069508	30103222	33715	1	ENSGALG00000010901	ENSGALT00000017732	-15469	420606	ABCB5	ATP binding cassette subfamily B member 5	2-30053640-30054039	1
2	30068473	30068872	400	*	Promoter	2	30069508	30103222	33715	1	ENSGALG00000010901	ENSGALT00000017732	-636	420606	ABCB5	ATP binding cassette subfamily B member 5	2-30068473-30068872	1
2	30156308	30156707	400	*	Distal Intergenic	2	30161118	30163980	2863	2	ENSGALG00000035725	ENSGALT00000048259	7273	776034	SP8	Sp8 transcription factor	2-30156308-30156707	1
2	30323162	30323561	400	*	Promoter	2	30323706	30336099	12394	1	ENSGALG00000050632	ENSGALT00000099726	-145	NA	NA	NA	2-30323162-30323561	1
33	5459801	5460200	400	*	Intron (ENSGALT00000076936/ENSGALG00000033957, intron 7 of 11)	32	5465823	5468889	3067	2	ENSGALG00000035203	ENSGALT00000088972	8689	426664	MCRS1	microspherule protein 1	33-5459801-5460200	1
1	70874590	70874989	400	*	Distal Intergenic	1	70750805	70843717	92913	2	ENSGALG00000036255	ENSGALT00000050637	-30873	427937	WNT7B	Wnt family member 7B	1-70874590-70874989	1
1	70905001	70905400	400	*	Distal Intergenic	1	70943548	70962480	18933	1	ENSGALG00000048119	ENSGALT00000091176	-38148	NA	NA	NA	1-70905001-70905400	1
1	70913341	70913740	400	*	Distal Intergenic	1	70943548	70962480	18933	1	ENSGALG00000048119	ENSGALT00000091176	-29808	NA	NA	NA	1-70913341-70913740	1
2	119305459	119305858	400	*	Intron (ENSGALT00000080876/ENSGALG00000038580, intron 2 of 2)	2	119267567	119295147	27581	2	ENSGALG00000051780	ENSGALT00000102486	-10312	NA	NA	NA	2-119305459-119305858	1
2	119320181	119320580	400	*	Exon (ENSGALT00000068709/ENSGALG00000037164, exon 2 of 8)	2	119316650	119443316	126667	1	ENSGALG00000037164	ENSGALT00000094834	3531	395904	ZFHX4	zinc finger homeobox 4	2-119320181-119320580	1
2	119381475	119381874	400	*	Intron (ENSGALT00000068709/ENSGALG00000037164, intron 3 of 7)	2	119316650	119443316	126667	1	ENSGALG00000037164	ENSGALT00000094834	64825	395904	ZFHX4	zinc finger homeobox 4	2-119381475-119381874	1
1	145515017	145515416	400	*	Intron (ENSGALT00000027260/ENSGALG00000016872, intron 19 of 23)	1	145388286	145417076	28791	1	ENSGALG00000022758	ENSGALT00000092377	126731	418773	GGACT	gamma-glutamylamine cyclotransferase	1-145515017-145515416	1
1	145542552	145542951	400	*	Intron (ENSGALT00000027260/ENSGALG00000016872, intron 17 of 23)	1	145425342	145689398	264057	2	ENSGALG00000016872	ENSGALT00000095138	146447	418774	PCCA	propionyl-CoA carboxylase alpha subunit	1-145542552-145542951	1
1	145620676	145621075	400	*	Intron (ENSGALT00000027260/ENSGALG00000016872, intron 6 of 23)	1	145425342	145689398	264057	2	ENSGALG00000016872	ENSGALT00000095138	68323	418774	PCCA	propionyl-CoA carboxylase alpha subunit	1-145620676-145621075	1
1	145749731	145750130	400	*	Downstream (2-3kb)	1	145728851	145731717	2867	1	ENSGALG00000034197	ENSGALT00000063625	20880	107051270	ZIC5	Zic family member 5	1-145749731-145750130	1
1	145750677	145751076	400	*	Downstream (1-2kb)	1	145728851	145731717	2867	1	ENSGALG00000034197	ENSGALT00000063625	21826	107051270	ZIC5	Zic family member 5	1-145750677-145751076	1
1	145752024	145752423	400	*	Downstream (<1kb)	1	145728851	145731717	2867	1	ENSGALG00000034197	ENSGALT00000063625	23173	107051270	ZIC5	Zic family member 5	1-145752024-145752423	1
1	145758174	145758573	400	*	Intron (ENSGALT00000027264/ENSGALG00000016875, intron 7 of 7)	1	145728851	145731717	2867	1	ENSGALG00000034197	ENSGALT00000063625	29323	107051270	ZIC5	Zic family member 5	1-145758174-145758573	1
1	145830317	145830716	400	*	Intron (ENSGALT00000027264/ENSGALG00000016875, intron 1 of 7)	1	145752924	145888554	135631	2	ENSGALG00000016875	ENSGALT00000027264	57838	418775	CLYBL	citrate lyase beta like	1-145830317-145830716	1
28	3284209	3284986	778	*	Intron (ENSGALT00000089785/ENSGALG00000015200, intron 6 of 11)	28	3277066	3297929	20864	1	ENSGALG00000015200	ENSGALT00000024525	7143	427266	DAZAP1	DAZ associated protein 1	28-3284209-3284986	1
7	28508983	28509382	400	*	Distal Intergenic	7	28518095	28521131	3037	1	ENSGALG00000042389	ENSGALT00000050873	-8713	771008	EN1	engrailed homeobox 1	7-28508983-28509382	1
7	28563537	28563936	400	*	Distal Intergenic	7	28591722	28608502	16781	2	ENSGALG00000049705	ENSGALT00000103483	44566	NA	NA	NA	7-28563537-28563936	1
2	75599947	75600346	400	*	Intron (ENSGALT00000065466/ENSGALG00000036466, intron 20 of 42)	2	75621042	75621134	93	1	ENSGALG00000028725	ENSGALT00000046136	-20696	100315930	MIR1766	microRNA 1766	2-75599947-75600346	1
2	75609193	75609592	400	*	Intron (ENSGALT00000065466/ENSGALG00000036466, intron 20 of 42)	2	75621042	75621134	93	1	ENSGALG00000028725	ENSGALT00000046136	-11450	100315930	MIR1766	microRNA 1766	2-75609193-75609592	1
2	75663531	75663930	400	*	Distal Intergenic	2	75668730	75718107	49378	1	ENSGALG00000042679	ENSGALT00000106594	-4800	100859798	FAM134B	family with sequence similarity 134 member B	2-75663531-75663930	1
2	75818683	75819082	400	*	Distal Intergenic	2	75831410	75847080	15671	2	ENSGALG00000031947	ENSGALT00000095357	27998	428492	FBXL7	F-box and leucine rich repeat protein 7	2-75818683-75819082	1
23	5164481	5164880	400	*	Distal Intergenic	23	5139803	5162948	23146	2	ENSGALG00000043209	ENSGALT00000056799	-1533	426163	ADGRB2	adhesion G protein-coupled receptor B2	23-5164481-5164880	1
23	5167734	5168133	400	*	Distal Intergenic	23	5139803	5162948	23146	2	ENSGALG00000043209	ENSGALT00000056799	-4786	426163	ADGRB2	adhesion G protein-coupled receptor B2	23-5167734-5168133	1
23	5174783	5175182	400	*	Distal Intergenic	23	5139803	5162948	23146	2	ENSGALG00000043209	ENSGALT00000056799	-11835	426163	ADGRB2	adhesion G protein-coupled receptor B2	23-5174783-5175182	1
23	5176452	5176851	400	*	Distal Intergenic	23	5139803	5162948	23146	2	ENSGALG00000043209	ENSGALT00000056799	-13504	426163	ADGRB2	adhesion G protein-coupled receptor B2	23-5176452-5176851	1
23	5190892	5191291	400	*	Distal Intergenic	23	5139803	5162948	23146	2	ENSGALG00000043209	ENSGALT00000056799	-27944	426163	ADGRB2	adhesion G protein-coupled receptor B2	23-5190892-5191291	1
23	5193011	5193410	400	*	Distal Intergenic	23	5210956	5220327	9372	2	ENSGALG00000003265	ENSGALT00000061711	26917	419649	PTP4A2	protein tyrosine phosphatase type IVA, member 2	23-5193011-5193410	1
1	25126495	25126894	400	*	Exon (ENSGALT00000099816/ENSGALG00000053448, exon 3 of 3)	1	25122561	25126821	4261	1	ENSGALG00000053448	ENSGALT00000099816	3934	NA	NA	NA	1-25126495-25126894	1
1	25214218	25214617	400	*	Intron (ENSGALT00000049033/ENSGALG00000043287, intron 2 of 2)	1	25201248	25216271	15024	2	ENSGALG00000043287	ENSGALT00000049033	1654	373996	CAV1	caveolin 1	1-25214218-25214617	1
1	25219026	25219425	400	*	Distal Intergenic	1	25201248	25216271	15024	2	ENSGALG00000043287	ENSGALT00000049033	-2755	373996	CAV1	caveolin 1	1-25219026-25219425	1
1	25244480	25244879	400	*	Distal Intergenic	1	25223560	25231414	7855	2	ENSGALG00000033295	ENSGALT00000090248	-13066	417772	CAV2	caveolin 2	1-25244480-25244879	1
1	25262214	25262613	400	*	Distal Intergenic	1	25223560	25231414	7855	2	ENSGALG00000033295	ENSGALT00000090248	-30800	417772	CAV2	caveolin 2	1-25262214-25262613	1
1	25283768	25284167	400	*	Distal Intergenic	1	25223560	25231414	7855	2	ENSGALG00000033295	ENSGALT00000090248	-52354	417772	CAV2	caveolin 2	1-25283768-25284167	1
1	25360274	25360673	400	*	Distal Intergenic	1	25367738	25492784	125047	1	ENSGALG00000040557	ENSGALT00000068913	-7065	417773	TFEC	transcription factor EC	1-25360274-25360673	1
1	25445983	25446382	400	*	Intron (ENSGALT00000068913/ENSGALG00000040557, intron 2 of 8)	1	25430603	25492285	61683	1	ENSGALG00000040557	ENSGALT00000092901	15380	417773	TFEC	transcription factor EC	1-25445983-25446382	1
3	68377817	68378216	400	*	Intron (ENSGALT00000095062/ENSGALG00000015388, intron 2 of 7)	3	68350477	68372861	22385	2	ENSGALG00000015388	ENSGALT00000099113	-4956	445340	PRDM1	PR/SET domain 1	3-68377817-68378216	1
3	68433164	68433563	400	*	Intron (ENSGALT00000095062/ENSGALG00000015388, intron 2 of 7)	3	68350477	68445504	95028	2	ENSGALG00000015388	ENSGALT00000095062	11941	445340	PRDM1	PR/SET domain 1	3-68433164-68433563	1
3	68444025	68444424	400	*	Intron (ENSGALT00000095062/ENSGALG00000015388, intron 2 of 7)	3	68350477	68445504	95028	2	ENSGALG00000015388	ENSGALT00000095062	1080	445340	PRDM1	PR/SET domain 1	3-68444025-68444424	1
3	68445334	68445733	400	*	Promoter	3	68350477	68445504	95028	2	ENSGALG00000015388	ENSGALT00000095062	0	445340	PRDM1	PR/SET domain 1	3-68445334-68445733	1
3	68446647	68447046	400	*	Distal Intergenic	3	68350477	68445504	95028	2	ENSGALG00000015388	ENSGALT00000095062	-1143	445340	PRDM1	PR/SET domain 1	3-68446647-68447046	1
3	68476807	68477206	400	*	Intron (ENSGALT00000101663/ENSGALG00000046770, intron 2 of 4)	3	68466950	68496120	29171	1	ENSGALG00000046770	ENSGALT00000099891	9857	101751005	LOC101751005	uncharacterized LOC101751005	3-68476807-68477206	1
3	68493238	68493637	400	*	Intron (ENSGALT00000099891/ENSGALG00000046770, intron 3 of 3)	3	68487812	68490362	2551	1	ENSGALG00000046770	ENSGALT00000104532	5426	101751005	LOC101751005	uncharacterized LOC101751005	3-68493238-68493637	1
3	68520404	68520803	400	*	Downstream (1-2kb)	3	68521862	68526811	4950	2	ENSGALG00000048275	ENSGALT00000100277	6008	NA	NA	NA	3-68520404-68520803	1
2	4090839	4091238	400	*	Promoter	2	4090333	4090468	136	1	ENSGALG00000026888	ENSGALT00000043788	506	112531992	LOC112531992	small nucleolar RNA SNORA5	2-4090839-4091238	1
33	2754642	2755041	400	*	Distal Intergenic	32	2766360	2767466	1107	1	ENSGALG00000033752	ENSGALT00000072961	-11319	NA	NA	NA	33-2754642-2755041	1
33	2769505	2769904	400	*	Promoter	32	2768433	2768794	362	2	ENSGALG00000051131	ENSGALT00000094342	-711	NA	NA	NA	33-2769505-2769904	1
33	2776472	2776871	400	*	Distal Intergenic	32	2768433	2768794	362	2	ENSGALG00000051131	ENSGALT00000094342	-7678	NA	NA	NA	33-2776472-2776871	1
33	2778432	2778831	400	*	Distal Intergenic	32	2768433	2768794	362	2	ENSGALG00000051131	ENSGALT00000094342	-9638	NA	NA	NA	33-2778432-2778831	1
2	128673623	128674022	400	*	Promoter	2	128674343	128685972	11630	1	ENSGALG00000049820	ENSGALT00000102801	-321	NA	NA	NA	2-128673623-128674022	1
2	128698115	128698514	400	*	Distal Intergenic	2	128707438	128709735	2298	2	ENSGALG00000051109	ENSGALT00000102636	11221	NA	NA	NA	2-128698115-128698514	1
2	128713128	128713527	400	*	Distal Intergenic	2	128707438	128709735	2298	2	ENSGALG00000051109	ENSGALT00000102636	-3393	NA	NA	NA	2-128713128-128713527	1
2	128740664	128741063	400	*	Distal Intergenic	2	128751881	128771842	19962	1	ENSGALG00000037687	ENSGALT00000067611	-10818	NA	NA	NA	2-128740664-128741063	1
2	128778873	128779272	400	*	Downstream (<1kb)	2	128751881	128771842	19962	1	ENSGALG00000037687	ENSGALT00000067611	26992	NA	NA	NA	2-128778873-128779272	1
2	128782308	128782707	400	*	Intron (ENSGALT00000079087/ENSGALG00000032518, intron 4 of 4)	2	128751881	128771842	19962	1	ENSGALG00000037687	ENSGALT00000067611	30427	NA	NA	NA	2-128782308-128782707	1
11	17626928	17627327	400	*	Distal Intergenic	11	17628632	17630531	1900	1	ENSGALG00000052628	ENSGALT00000096812	-1305	NA	NA	NA	11-17626928-17627327	1
11	17627453	17627852	400	*	Promoter	11	17628632	17630531	1900	1	ENSGALG00000052628	ENSGALT00000096812	-780	NA	NA	NA	11-17627453-17627852	1
11	17648502	17648901	400	*	Intron (ENSGALT00000078489/ENSGALG00000031896, intron 1 of 15)	11	17637205	17650300	13096	2	ENSGALG00000031896	ENSGALT00000078489	1399	426226	GSE1	Gse1 coiled-coil protein	11-17648502-17648901	1
11	17658409	17658808	400	*	Distal Intergenic	11	17637205	17650300	13096	2	ENSGALG00000031896	ENSGALT00000078489	-8109	426226	GSE1	Gse1 coiled-coil protein	11-17658409-17658808	1
11	17687073	17687472	400	*	Distal Intergenic	11	17697775	17723497	25723	2	ENSGALG00000041408	ENSGALT00000053222	36025	NA	NA	NA	11-17687073-17687472	1
11	17697404	17697803	400	*	Exon (ENSGALT00000053222/ENSGALG00000041408, exon 2 of 2)	11	17697775	17723497	25723	2	ENSGALG00000041408	ENSGALT00000053222	25694	NA	NA	NA	11-17697404-17697803	1
Z	59580346	59580745	400	*	Distal Intergenic	34	59555619	59557139	1521	1	ENSGALG00000051196	ENSGALT00000103389	24727	NA	NA	NA	Z-59580346-59580745	1
9	4346715	4347114	400	*	Distal Intergenic	9	4333928	4343171	9244	1	ENSGALG00000050060	ENSGALT00000095334	12787	NA	NA	NA	9-4346715-4347114	1
9	4375293	4375692	400	*	Downstream (1-2kb)	9	4377193	4378149	957	2	ENSGALG00000037352	ENSGALT00000060266	2457	395526	SOX14	SRY-box 14	9-4375293-4375692	1
9	4380420	4380819	400	*	Distal Intergenic	9	4377193	4378149	957	2	ENSGALG00000037352	ENSGALT00000060266	-2271	395526	SOX14	SRY-box 14	9-4380420-4380819	1
4	10461784	10462825	1042	*	Distal Intergenic	4	10469295	10469459	165	2	ENSGALG00000025790	ENSGALT00000042734	6634	NA	NA	NA	4-10461784-10462825	1
4	10469142	10469541	400	*	Promoter	4	10469295	10469459	165	2	ENSGALG00000025790	ENSGALT00000042734	0	NA	NA	NA	4-10469142-10469541	1
